Facility,WWTP,Date,Lab,Target_Name,Copies_Per_Liter_WW,Sample_ID,Detection_Limit,Population,Sample_Type,No_of_Hours_Missed,flow
Westhollow Dr. FN297,WESTHOLLOW,3/16/2021,R,SARS CoV-2 N2,13933.33,0316.Westhollow-2,5632.54,3171,Composite,NA,
Westhollow Dr. FN297,WESTHOLLOW,3/16/2021,R,SARS CoV-2 N1,11733.33,0316.Westhollow-2,9903.35,3171,Composite,NA,
Westpark No.1 FN208,WESTPARK#1,3/16/2021,R,SARS CoV-2 N2,586.67,0316.Westpark-1,5632.54,43088,Composite,NA,
Westpark No.1 FN208,WESTPARK#1,3/16/2021,R,SARS CoV-2 N1,4180,0316.Westpark-1,9903.35,43088,Composite,NA,
Westpark No.1 FN208,WESTPARK#1,3/16/2021,R,SARS CoV-2 N2,2346.67,0316.Westpark-2,5632.54,43088,Composite,NA,
Westpark No.1 FN208,WESTPARK#1,3/16/2021,R,SARS CoV-2 N1,5866.67,0316.Westpark-2,9903.35,43088,Composite,NA,
Bissonnet  No. 4,BISSONNET#4,3/23/2021,R,SARS CoV-2 N2,25666.67,0323.BISSA-1,2693.17,54978,Composite,NA,
West Orem,WEST OREM,3/23/2021,R,SARS CoV-2 N2,15400,0323.Worem-1,2693.17,3687,Composite,NA,
S. Post Oak No. 1,POST OAK#1,3/23/2021,R,SARS CoV-2 N2,96066.67,0323.SPO1-1,2693.17,8412,Composite,NA,
Bissonnet  No. 4,BISSONNET#4,3/23/2021,R,SARS CoV-2 N1,27866.67,0323.BISSA-1,2299.86,54978,Composite,NA,
West Orem,WEST OREM,3/23/2021,R,SARS CoV-2 N1,12466.67,0323.Worem-1,2299.86,3687,Composite,NA,
S. Post Oak No. 1,POST OAK#1,3/23/2021,R,SARS CoV-2 N1,90933.33,0323.SPO1-1,2299.86,8412,Composite,NA,
Bissonnet  No. 4,BISSONNET#4,3/23/2021,R,SARS CoV-2 N2,11000,0323.BISSA-2,2693.17,54978,Composite,NA,
West Orem,WEST OREM,3/23/2021,R,SARS CoV-2 N2,11000,0323.Worem-2,2693.17,3687,Composite,NA,
S. Post Oak No. 1,POST OAK#1,3/23/2021,R,SARS CoV-2 N2,78466.67,0323.SPO1-2,2693.17,8412,Composite,NA,
Bissonnet  No. 4,BISSONNET#4,3/23/2021,R,SARS CoV-2 N1,24933.33,0323.BISSA-2,2299.86,54978,Composite,NA,
West Orem,WEST OREM,3/23/2021,R,SARS CoV-2 N1,5646.67,0323.Worem-2,2299.86,3687,Composite,NA,
S. Post Oak No. 1,POST OAK#1,3/23/2021,R,SARS CoV-2 N1,74066.67,0323.SPO1-2,2299.86,8412,Composite,NA,
Afton Village,AFTON VILLAGE,3/23/2021,R,SARS CoV-2 N2,3740,0323.AFVI-1,2693.17,2442,Composite,NA,
Afton Village,AFTON VILLAGE,3/23/2021,R,SARS CoV-2 N1,7333.33,0323.AFVI-1,2299.86,2442,Composite,NA,
Afton Village,AFTON VILLAGE,3/23/2021,R,SARS CoV-2 N2,2126.67,0323.AFVI-2,2693.17,2442,Composite,NA,
Afton Village,AFTON VILLAGE,3/23/2021,R,SARS CoV-2 N1,3740,0323.AFVI-2,2299.86,2442,Composite,NA,
Alief Central FN545,ALIEF CENTRAL,3/23/2021,R,SARS CoV-2 N2,16866.67,0323.ALIEF-1,2693.17,11114,Composite,NA,
Alief Central FN545,ALIEF CENTRAL,3/23/2021,R,SARS CoV-2 N1,23466.67,0323.ALIEF-1,2299.86,11114,Composite,NA,
Alief Central FN545,ALIEF CENTRAL,3/23/2021,R,SARS CoV-2 N2,18333.33,0323.ALIEF-2,2693.17,11114,Composite,NA,
Alief Central FN545,ALIEF CENTRAL,3/23/2021,R,SARS CoV-2 N1,15400,0323.ALIEF-2,2299.86,11114,Composite,NA,
Ayreshire,AYRESHIRE,3/23/2021,R,SARS CoV-2 N2,211933.33,0323.AYRE-1,2693.17,6706,Composite,NA,
Ayreshire,AYRESHIRE,3/23/2021,R,SARS CoV-2 N1,227333.33,0323.AYRE-1,2299.86,6706,Composite,NA,
Ayreshire,AYRESHIRE,3/23/2021,R,SARS CoV-2 N2,190666.67,0323.AYRE-2,2693.17,6706,Composite,NA,
Ayreshire,AYRESHIRE,3/23/2021,R,SARS CoV-2 N1,206800,0323.AYRE-2,2299.86,6706,Composite,NA,
Bintliff,BINTLIFF,3/23/2021,R,SARS CoV-2 N2,15400,0323.BINT-1,2693.17,10644,Composite,NA,
Bintliff,BINTLIFF,3/23/2021,R,SARS CoV-2 N1,19800,0323.BINT-1,2299.86,10644,Composite,NA,
Bintliff,BINTLIFF,3/23/2021,R,SARS CoV-2 N2,7333.33,0323.BINT-2,2693.17,10644,Composite,NA,
Bintliff,BINTLIFF,3/23/2021,R,SARS CoV-2 N1,15400,0323.BINT-2,2299.86,10644,Composite,NA,
Brock LS 26,BROCK,3/23/2021,R,SARS CoV-2 N2,14666.67,0323.BROC-1,2693.17,27548,Composite,NA,
Brock LS 26,BROCK,3/23/2021,R,SARS CoV-2 N1,19066.67,0323.BROC-1,2299.86,27548,Composite,NA,
Brock LS 26,BROCK,3/23/2021,R,SARS CoV-2 N2,27866.67,0323.BROC-2,2693.17,27548,Composite,NA,
Brock LS 26,BROCK,3/23/2021,R,SARS CoV-2 N1,19066.67,0323.BROC-2,2299.86,27548,Composite,NA,
Carvel,CARVEL,3/23/2021,R,SARS CoV-2 N2,49866.67,0323.CARV-1,2693.17,20741,Composite,NA,
Carvel,CARVEL,3/23/2021,R,SARS CoV-2 N1,48400,0323.CARV-1,2299.86,20741,Composite,NA,
Carvel,CARVEL,3/23/2021,R,SARS CoV-2 N2,42533.33,0323.CARV-2,2693.17,20741,Composite,NA,
Carvel,CARVEL,3/23/2021,R,SARS CoV-2 N1,33733.33,0323.CARV-2,2299.86,20741,Composite,NA,
Chatwood,CHATWOOD,3/23/2021,R,SARS CoV-2 N2,32266.67,0323.CHAT-1,2693.17,2594,Composite,NA,
Chatwood,CHATWOOD,3/23/2021,R,SARS CoV-2 N1,33733.33,0323.CHAT-1,2299.86,2594,Composite,NA,
Chatwood,CHATWOOD,3/23/2021,R,SARS CoV-2 N2,79933.33,0323.CHAT-2,3004.73,2594,Composite,NA,
Chatwood,CHATWOOD,3/23/2021,R,SARS CoV-2 N1,80666.67,0323.CHAT-2,2333.33,2594,Composite,NA,
Chimney Rock No.2,CHIMNEY ROCK#2,3/23/2021,R,SARS CoV-2 N2,9533.33,0323.CHIM2-1,2693.17,17108,Composite,NA,
Chimney Rock No.2,CHIMNEY ROCK#2,3/23/2021,R,SARS CoV-2 N1,11000,0323.CHIM2-1,2299.86,17108,Composite,NA,
Chimney Rock No.2,CHIMNEY ROCK#2,3/23/2021,R,SARS CoV-2 N2,6600,0323.CHIM2-2,2693.17,17108,Composite,NA,
Chimney Rock No.2,CHIMNEY ROCK#2,3/23/2021,R,SARS CoV-2 N1,8066.67,0323.CHIM2-2,2299.86,17108,Composite,NA,
De Priest,DE PRIEST,3/23/2021,R,SARS CoV-2 N2,27133.33,0323.PRIE-1,2693.17,4849,Composite,NA,
De Priest,DE PRIEST,3/23/2021,R,SARS CoV-2 N1,30800,0323.PRIE-1,2299.86,4849,Composite,NA,
De Priest,DE PRIEST,3/23/2021,R,SARS CoV-2 N2,31533.33,0323.PRIE-2,2693.17,4849,Composite,NA,
De Priest,DE PRIEST,3/23/2021,R,SARS CoV-2 N1,40333.33,0323.PRIE-2,2299.86,4849,Composite,NA,
Ferguson Way,FERGUSON WAY,3/23/2021,R,SARS CoV-2 N2,93133.33,0323.FERG-1,2693.17,2013,Composite,NA,
Ferguson Way,FERGUSON WAY,3/23/2021,R,SARS CoV-2 N1,90200,0323.FERG-1,2299.86,2013,Composite,NA,
Ferguson Way,FERGUSON WAY,3/23/2021,R,SARS CoV-2 N2,85800,0323.FERG-2,2693.17,2013,Composite,NA,
Ferguson Way,FERGUSON WAY,3/23/2021,R,SARS CoV-2 N1,94600,0323.FERG-2,2299.86,2013,Composite,NA,
Fondren No.2,FONDREN#2,3/23/2021,R,SARS CoV-2 N2,35200,0323.FON2-1,2693.17,17237,Composite,NA,
Fondren No.2,FONDREN#2,3/23/2021,R,SARS CoV-2 N1,49133.33,0323.FON2-1,2299.86,17237,Composite,NA,
Fondren No.2,FONDREN#2,3/23/2021,R,SARS CoV-2 N2,4033.33,0323.FON2-2,2693.17,17237,Composite,NA,
Fondren No.2,FONDREN#2,3/23/2021,R,SARS CoV-2 N1,5133.33,0323.FON2-2,2299.86,17237,Composite,NA,
Heights,HEIGHTS,3/23/2021,R,SARS CoV-2 N2,24933.33,0323.HEIG-1,2693.17,1724,Composite,NA,
Heights,HEIGHTS,3/23/2021,R,SARS CoV-2 N1,33000,0323.HEIG-1,2299.86,1724,Composite,NA,
Heights,HEIGHTS,3/23/2021,R,SARS CoV-2 N2,21266.67,0323.HEIG-2,2693.17,1724,Composite,NA,
Heights,HEIGHTS,3/23/2021,R,SARS CoV-2 N1,22000,0323.HEIG-2,2299.86,1724,Composite,NA,
Janisch Rd,JANISCH RD,3/23/2021,R,SARS CoV-2 N2,55733.33,0323.JANI-1,2693.17,783,Composite,NA,
Janisch Rd,JANISCH RD,3/23/2021,R,SARS CoV-2 N1,47666.67,0323.JANI-1,2299.86,783,Composite,NA,
Janisch Rd,JANISCH RD,3/23/2021,R,SARS CoV-2 N2,58666.67,0323.JANI-2,2693.17,783,Composite,NA,
Janisch Rd,JANISCH RD,3/23/2021,R,SARS CoV-2 N1,45466.67,0323.JANI-2,2299.86,783,Composite,NA,
Kirkwood #3 LS/CFS 340,KIRKWOOD#3,3/23/2021,R,SARS CoV-2 N2,26400,0323.KIRK-1,2693.17,17464,Composite,NA,
Kirkwood #3 LS/CFS 340,KIRKWOOD#3,3/23/2021,R,SARS CoV-2 N1,28600,0323.KIRK-1,2299.86,17464,Composite,NA,
Kirkwood #3 LS/CFS 340,KIRKWOOD#3,3/23/2021,R,SARS CoV-2 N2,43266.67,0323.KIRK-2,2693.17,17464,Composite,NA,
Kirkwood #3 LS/CFS 340,KIRKWOOD#3,3/23/2021,R,SARS CoV-2 N1,44733.33,0323.KIRK-2,2299.86,17464,Composite,NA,
M.U.D 175-1 LS 281,MUD#175,3/23/2021,R,SARS CoV-2 N2,40333.33,0323.MUD175-1,2693.17,5607,Composite,NA,
M.U.D 175-1 LS 281,MUD#175,3/23/2021,R,SARS CoV-2 N1,47666.67,0323.MUD175-1,2299.86,5607,Composite,NA,
M.U.D 175-1 LS 281,MUD#175,3/23/2021,R,SARS CoV-2 N2,16866.67,0323.MUD175-2,2693.17,5607,Composite,NA,
M.U.D 175-1 LS 281,MUD#175,3/23/2021,R,SARS CoV-2 N1,14666.67,0323.MUD175-2,2299.86,5607,Composite,NA,
Magnolia Park,MAGNOLIA PARK,3/23/2021,R,SARS CoV-2 N2,8800,0323.MAGN-1,2693.17,19943,Composite,NA,
Magnolia Park,MAGNOLIA PARK,3/23/2021,R,SARS CoV-2 N1,13200,0323.MAGN-1,2299.86,19943,Composite,NA,
Magnolia Park,MAGNOLIA PARK,3/23/2021,R,SARS CoV-2 N2,14666.67,0323.MAGN-2,2693.17,19943,Composite,NA,
Magnolia Park,MAGNOLIA PARK,3/23/2021,R,SARS CoV-2 N1,14666.67,0323.MAGN-2,2299.86,19943,Composite,NA,
Market Street No.1,MARKET ST #1,3/23/2021,R,SARS CoV-2 N2,2566.67,0323.MARK-1,2693.17,9779,Composite,NA,
Market Street No.1,MARKET ST #1,3/23/2021,R,SARS CoV-2 N1,3226.67,0323.MARK-1,2299.86,9779,Composite,NA,
Market Street No.1,MARKET ST #1,3/23/2021,R,SARS CoV-2 N2,4546.67,0323.MARK-2,2693.17,9779,Composite,NA,
Market Street No.1,MARKET ST #1,3/23/2021,R,SARS CoV-2 N1,6600,0323.MARK-2,2299.86,9779,Composite,NA,
MUD No. 123,MUD#123,3/23/2021,R,SARS CoV-2 N2,11000,0323.MUD123-1,2693.17,11441,Composite,NA,
MUD No. 123,MUD#123,3/23/2021,R,SARS CoV-2 N1,19066.67,0323.MUD123-1,2299.86,11441,Composite,NA,
MUD No. 123,MUD#123,3/23/2021,R,SARS CoV-2 N2,12466.67,0323.MUD123-2,2693.17,11441,Composite,NA,
MUD No. 123,MUD#123,3/23/2021,R,SARS CoV-2 N1,17600,0323.MUD123-2,2299.86,11441,Composite,NA,
North Eldridge,N ELDRIDGE,3/23/2021,R,SARS CoV-2 N2,8066.67,0323.nELDR-1,2693.17,4541,Composite,NA,
North Eldridge,N ELDRIDGE,3/23/2021,R,SARS CoV-2 N1,12466.67,0323.nELDR-1,2299.86,4541,Composite,NA,
North Eldridge,N ELDRIDGE,3/23/2021,R,SARS CoV-2 N2,11000,0323.nELDR-2,2693.17,4541,Composite,NA,
North Eldridge,N ELDRIDGE,3/23/2021,R,SARS CoV-2 N1,9533.33,0323.nELDR-2,2299.86,4541,Composite,NA,
Richmond Ave No.1 FN349,RICHMOND AVE#1,3/23/2021,R,SARS CoV-2 N2,178200,0323.Richmond-1,3004.73,14857,Composite,NA,
Richmond Ave No.1 FN349,RICHMOND AVE#1,3/23/2021,R,SARS CoV-2 N1,315333.33,0323.Richmond-1,2333.33,14857,Composite,NA,
Richmond Ave No.1 FN349,RICHMOND AVE#1,3/23/2021,R,SARS CoV-2 N2,257400,0323.Richmond-2,3004.73,14857,Composite,NA,
Richmond Ave No.1 FN349,RICHMOND AVE#1,3/23/2021,R,SARS CoV-2 N1,368133.33,0323.Richmond-2,2333.33,14857,Composite,NA,
Saddle Brook,SADDLE BROOK,3/23/2021,R,SARS CoV-2 N2,12466.67,0323.SABR-1,2693.17,1620,Composite,NA,
Saddle Brook,SADDLE BROOK,3/23/2021,R,SARS CoV-2 N1,8066.67,0323.SABR-1,2299.86,1620,Composite,NA,
Saddle Brook,SADDLE BROOK,3/23/2021,R,SARS CoV-2 N2,10266.67,0323.SABR-2,2693.17,1620,Composite,NA,
Saddle Brook,SADDLE BROOK,3/23/2021,R,SARS CoV-2 N1,9533.33,0323.SABR-2,2299.86,1620,Composite,NA,
Stella Link FN575,STELLALINK,3/23/2021,R,SARS CoV-2 N2,5133.33,0323.StellaLink-1,2693.17,5673,Composite,NA,
Stella Link FN575,STELLALINK,3/23/2021,R,SARS CoV-2 N1,9533.33,0323.StellaLink-1,2299.86,5673,Composite,NA,
Stella Link FN575,STELLALINK,3/23/2021,R,SARS CoV-2 N2,16133.33,0323.StellaLink-2,2693.17,5673,Composite,NA,
Stella Link FN575,STELLALINK,3/23/2021,R,SARS CoV-2 N1,8800,0323.StellaLink-2,2299.86,5673,Composite,NA,
W Canino,WEST CANINO,3/23/2021,R,SARS CoV-2 N2,20533.33,0323.WESC-1,2693.17,958,Composite,NA,
W Canino,WEST CANINO,3/23/2021,R,SARS CoV-2 N1,18333.33,0323.WESC-1,2299.86,958,Composite,NA,
W Canino,WEST CANINO,3/23/2021,R,SARS CoV-2 N2,16133.33,0323.WESC-2,2693.17,958,Composite,NA,
W Canino,WEST CANINO,3/23/2021,R,SARS CoV-2 N1,22733.33,0323.WESC-2,2299.86,958,Composite,NA,
W.C.I.D. 78,WCID#078,3/23/2021,R,SARS CoV-2 N2,335866.67,0323.WCID-1,2693.17,6350,Composite,NA,
W.C.I.D. 78,WCID#078,3/23/2021,R,SARS CoV-2 N1,349066.67,0323.WCID-1,2299.86,6350,Composite,NA,
W.C.I.D. 78,WCID#078,3/23/2021,R,SARS CoV-2 N2,473733.33,0323.WCID-2,2693.17,6350,Composite,NA,
W.C.I.D. 78,WCID#078,3/23/2021,R,SARS CoV-2 N1,477400,0323.WCID-2,2299.86,6350,Composite,NA,
Westhollow Dr. FN297,WESTHOLLOW,3/23/2021,R,SARS CoV-2 N2,3300,0323.Westhollow-1,2693.17,3171,Composite,NA,
Westhollow Dr. FN297,WESTHOLLOW,3/23/2021,R,SARS CoV-2 N1,3300,0323.Westhollow-1,2299.86,3171,Composite,NA,
Westhollow Dr. FN297,WESTHOLLOW,3/23/2021,R,SARS CoV-2 N2,10266.67,0323.Westhollow-2,2693.17,3171,Composite,NA,
Westhollow Dr. FN297,WESTHOLLOW,3/23/2021,R,SARS CoV-2 N1,10266.67,0323.Westhollow-2,2299.86,3171,Composite,NA,
Westpark No.1 FN208,WESTPARK#1,3/23/2021,R,SARS CoV-2 N2,1246.67,0323.Westpark-1,2693.17,43088,Composite,NA,
Westpark No.1 FN208,WESTPARK#1,3/23/2021,R,SARS CoV-2 N1,2420,0323.Westpark-1,2299.86,43088,Composite,NA,
Westpark No.1 FN208,WESTPARK#1,3/23/2021,R,SARS CoV-2 N2,3300,0323.Westpark-2,2693.17,43088,Composite,NA,
Westpark No.1 FN208,WESTPARK#1,3/23/2021,R,SARS CoV-2 N1,1980,0323.Westpark-2,2299.86,43088,Composite,NA,
Afton Village,AFTON VILLAGE,3/30/2021,R,SARS CoV-2 N2,14666.67,0330.AFVI-1,1906.67,2442,Composite,NA,
Afton Village,AFTON VILLAGE,3/30/2021,R,SARS CoV-2 N1,19066.67,0330.AFVI-1,2333.33,2442,Composite,NA,
Afton Village,AFTON VILLAGE,3/30/2021,R,SARS CoV-2 N2,13200,0330.AFVI-2,1906.67,2442,Composite,NA,
Afton Village,AFTON VILLAGE,3/30/2021,R,SARS CoV-2 N1,17600,0330.AFVI-2,2333.33,2442,Composite,NA,
Alief Central FN545,ALIEF CENTRAL,3/30/2021,R,SARS CoV-2 N2,22000,0330.ALIEF-1,1906.67,11114,Composite,NA,
Alief Central FN545,ALIEF CENTRAL,3/30/2021,R,SARS CoV-2 N1,29333.33,0330.ALIEF-1,2333.33,11114,Composite,NA,
Alief Central FN545,ALIEF CENTRAL,3/30/2021,R,SARS CoV-2 N2,27133.33,0330.ALIEF-2,1906.67,11114,Composite,NA,
Alief Central FN545,ALIEF CENTRAL,3/30/2021,R,SARS CoV-2 N1,35200,0330.ALIEF-2,2333.33,11114,Composite,NA,
Ayreshire,AYRESHIRE,3/30/2021,R,SARS CoV-2 N2,14666.67,0330.AYRE-1,1906.67,6706,Composite,NA,
Ayreshire,AYRESHIRE,3/30/2021,R,SARS CoV-2 N1,14666.67,0330.AYRE-1,2333.33,6706,Composite,NA,
Ayreshire,AYRESHIRE,3/30/2021,R,SARS CoV-2 N2,17600,0330.AYRE-2,1906.67,6706,Composite,NA,
Ayreshire,AYRESHIRE,3/30/2021,R,SARS CoV-2 N1,22733.33,0330.AYRE-2,2333.33,6706,Composite,NA,
Belle Park,BELLE PARK#1,3/30/2021,R,SARS CoV-2 N2,128333.33,0330.BELL-1,1906.67,6196,Composite,NA,
Belle Park,BELLE PARK#1,3/30/2021,R,SARS CoV-2 N1,177466.67,0330.BELL-1,2333.33,6196,Composite,NA,
Belle Park,BELLE PARK#1,3/30/2021,R,SARS CoV-2 N2,126133.33,0330.BELL-2,1906.67,6196,Composite,NA,
Belle Park,BELLE PARK#1,3/30/2021,R,SARS CoV-2 N1,172333.33,0330.BELL-2,2333.33,6196,Composite,NA,
Bintliff,BINTLIFF,3/30/2021,R,SARS CoV-2 N2,23466.67,0330.BINT-1,1906.67,10644,Composite,NA,
Bintliff,BINTLIFF,3/30/2021,R,SARS CoV-2 N1,24933.33,0330.BINT-1,2333.33,10644,Composite,NA,
Bintliff,BINTLIFF,3/30/2021,R,SARS CoV-2 N2,17600,0330.BINT-2,1906.67,10644,Composite,NA,
Bintliff,BINTLIFF,3/30/2021,R,SARS CoV-2 N1,22733.33,0330.BINT-2,2333.33,10644,Composite,NA,
Bissonnet  No. 4,BISSONNET#4,3/30/2021,R,SARS CoV-2 N2,83600,0330.BISSA-1,1906.67,54978,Composite,NA,
Bissonnet  No. 4,BISSONNET#4,3/30/2021,R,SARS CoV-2 N1,84333.33,0330.BISSA-1,2333.33,54978,Composite,NA,
Bissonnet  No. 4,BISSONNET#4,3/30/2021,R,SARS CoV-2 N2,62333.33,0330.BISSA-2,1906.67,54978,Composite,NA,
Bissonnet  No. 4,BISSONNET#4,3/30/2021,R,SARS CoV-2 N1,68933.33,0330.BISSA-2,2333.33,54978,Composite,NA,
Brock LS 26,BROCK,3/30/2021,R,SARS CoV-2 N2,40333.33,0330.BROC-1,1906.67,27548,Composite,NA,
Brock LS 26,BROCK,3/30/2021,R,SARS CoV-2 N1,45466.67,0330.BROC-1,2333.33,27548,Composite,NA,
Brock LS 26,BROCK,3/30/2021,R,SARS CoV-2 N2,45466.67,0330.BROC-2,1906.67,27548,Composite,NA,
Brock LS 26,BROCK,3/30/2021,R,SARS CoV-2 N1,55733.33,0330.BROC-2,2333.33,27548,Composite,NA,
Carvel,CARVEL,3/30/2021,R,SARS CoV-2 N2,52800,0330.CARV-1,1906.67,20741,Composite,NA,
Carvel,CARVEL,3/30/2021,R,SARS CoV-2 N1,60866.67,0330.CARV-1,2333.33,20741,Composite,NA,
Carvel,CARVEL,3/30/2021,R,SARS CoV-2 N2,35200,0330.CARV-2,1906.67,20741,Composite,NA,
Carvel,CARVEL,3/30/2021,R,SARS CoV-2 N1,52800,0330.CARV-2,2333.33,20741,Composite,NA,
Chatwood,CHATWOOD,3/30/2021,R,SARS CoV-2 N2,23466.67,0330.CHAT-1,1906.67,2594,Composite,NA,
Chatwood,CHATWOOD,3/30/2021,R,SARS CoV-2 N1,33733.33,0330.CHAT-1,2333.33,2594,Composite,NA,
Chatwood,CHATWOOD,3/30/2021,R,SARS CoV-2 N2,27866.67,0330.CHAT-2,1906.67,2594,Composite,NA,
Chatwood,CHATWOOD,3/30/2021,R,SARS CoV-2 N1,36666.67,0330.CHAT-2,2333.33,2594,Composite,NA,
Chimney Rock No.2,CHIMNEY ROCK#2,3/30/2021,R,SARS CoV-2 N2,0,0330.CHIM2-1,1906.67,17108,Composite,NA,
Chimney Rock No.2,CHIMNEY ROCK#2,3/30/2021,R,SARS CoV-2 N1,0,0330.CHIM2-1,2333.33,17108,Composite,NA,
Chimney Rock No.2,CHIMNEY ROCK#2,3/30/2021,R,SARS CoV-2 N2,0,0330.CHIM2-2,1906.67,17108,Composite,NA,
Chimney Rock No.2,CHIMNEY ROCK#2,3/30/2021,R,SARS CoV-2 N1,0,0330.CHIM2-2,2333.33,17108,Composite,NA,
Ferguson Way,FERGUSON WAY,3/30/2021,R,SARS CoV-2 N2,55523.81,0330.FERG-1,2723.81,2013,Composite,NA,
Ferguson Way,FERGUSON WAY,3/30/2021,R,SARS CoV-2 N1,75428.57,0330.FERG-1,3333.33,2013,Composite,NA,
Ferguson Way,FERGUSON WAY,3/30/2021,R,SARS CoV-2 N2,59714.29,0330.FERG-2,2723.81,2013,Composite,NA,
Ferguson Way,FERGUSON WAY,3/30/2021,R,SARS CoV-2 N1,73333.33,0330.FERG-2,3333.33,2013,Composite,NA,
Fondren No.2,FONDREN#2,3/30/2021,R,SARS CoV-2 N2,39600,0330.FON2-1,1906.67,17237,Composite,NA,
Fondren No.2,FONDREN#2,3/30/2021,R,SARS CoV-2 N1,41800,0330.FON2-1,2333.33,17237,Composite,NA,
Fondren No.2,FONDREN#2,3/30/2021,R,SARS CoV-2 N2,35933.33,0330.FON2-2,1906.67,17237,Composite,NA,
Fondren No.2,FONDREN#2,3/30/2021,R,SARS CoV-2 N1,52066.67,0330.FON2-2,2333.33,17237,Composite,NA,
Heights,HEIGHTS,3/30/2021,R,SARS CoV-2 N2,3177.78,0330.HEIG-1,3177.78,1724,Composite,NA,
Heights,HEIGHTS,3/30/2021,R,SARS CoV-2 N1,6477.78,0330.HEIG-1,3888.89,1724,Composite,NA,
Heights,HEIGHTS,3/30/2021,R,SARS CoV-2 N2,7988.1,0330.HEIG-2,3404.76,1724,Composite,NA,
Heights,HEIGHTS,3/30/2021,R,SARS CoV-2 N1,5892.86,0330.HEIG-2,4166.67,1724,Composite,NA,
De Priest,DE PRIEST,3/30/2021,R,SARS CoV-2 N2,61600,0330.PRIE-1,2693.17,4849,Composite,NA,
De Priest,DE PRIEST,3/30/2021,R,SARS CoV-2 N1,89466.67,0330.PRIE-1,2918.88,4849,Composite,NA,
De Priest,DE PRIEST,3/30/2021,R,SARS CoV-2 N2,119533.33,0330.PRIE-2,2693.17,4849,Composite,NA,
De Priest,DE PRIEST,3/30/2021,R,SARS CoV-2 N1,137133.33,0330.PRIE-2,2918.88,4849,Composite,NA,
Janisch Rd,JANISCH RD,3/30/2021,R,SARS CoV-2 N2,186266.67,0330.JANI-1,2693.17,783,Composite,NA,
Janisch Rd,JANISCH RD,3/30/2021,R,SARS CoV-2 N1,239800,0330.JANI-1,2918.88,783,Composite,NA,
Janisch Rd,JANISCH RD,3/30/2021,R,SARS CoV-2 N2,167200,0330.JANI-2,2693.17,783,Composite,NA,
Janisch Rd,JANISCH RD,3/30/2021,R,SARS CoV-2 N1,220733.33,0330.JANI-2,2918.88,783,Composite,NA,
Kirkwood #3 LS/CFS 340,KIRKWOOD#3,3/30/2021,R,SARS CoV-2 N2,20533.33,0330.KIRK-1,2693.17,17464,Composite,NA,
Kirkwood #3 LS/CFS 340,KIRKWOOD#3,3/30/2021,R,SARS CoV-2 N1,24933.33,0330.KIRK-1,2918.88,17464,Composite,NA,
Kirkwood #3 LS/CFS 340,KIRKWOOD#3,3/30/2021,R,SARS CoV-2 N2,22000,0330.KIRK-2,2693.17,17464,Composite,NA,
Kirkwood #3 LS/CFS 340,KIRKWOOD#3,3/30/2021,R,SARS CoV-2 N1,24933.33,0330.KIRK-2,2918.88,17464,Composite,NA,
M.U.D 175-1 LS 281,MUD#175,3/30/2021,R,SARS CoV-2 N2,11000,0330.MUD175-1,2693.17,5607,Composite,NA,
M.U.D 175-1 LS 281,MUD#175,3/30/2021,R,SARS CoV-2 N1,9533.33,0330.MUD175-1,2918.88,5607,Composite,NA,
M.U.D 175-1 LS 281,MUD#175,3/30/2021,R,SARS CoV-2 N2,6966.67,0330.MUD175-2,2693.17,5607,Composite,NA,
M.U.D 175-1 LS 281,MUD#175,3/30/2021,R,SARS CoV-2 N1,8800,0330.MUD175-2,2918.88,5607,Composite,NA,
Magnolia Park,MAGNOLIA PARK,3/30/2021,R,SARS CoV-2 N2,23466.67,0330.MAGN-1,2693.17,19943,Composite,NA,
Magnolia Park,MAGNOLIA PARK,3/30/2021,R,SARS CoV-2 N1,35200,0330.MAGN-1,2918.88,19943,Composite,NA,
Magnolia Park,MAGNOLIA PARK,3/30/2021,R,SARS CoV-2 N2,17600,0330.MAGN-2,2693.17,19943,Composite,NA,
Magnolia Park,MAGNOLIA PARK,3/30/2021,R,SARS CoV-2 N1,30800,0330.MAGN-2,2918.88,19943,Composite,NA,
Market Street No.1,MARKET ST #1,3/30/2021,R,SARS CoV-2 N2,10853.33,0330.MARK-1,5386.35,9779,Composite,NA,
Market Street No.1,MARKET ST #1,3/30/2021,R,SARS CoV-2 N1,14666.67,0330.MARK-1,5837.76,9779,Composite,NA,
Market Street No.1,MARKET ST #1,3/30/2021,R,SARS CoV-2 N2,8642.86,0330.MARK-2,4809.24,9779,Composite,NA,
Market Street No.1,MARKET ST #1,3/30/2021,R,SARS CoV-2 N1,4976.19,0330.MARK-2,5212.29,9779,Composite,NA,
MUD No. 123,MUD#123,3/30/2021,R,SARS CoV-2 N2,19800,0330.MUD123-1,2693.17,11441,Composite,NA,
MUD No. 123,MUD#123,3/30/2021,R,SARS CoV-2 N1,24200,0330.MUD123-1,2918.88,11441,Composite,NA,
MUD No. 123,MUD#123,3/30/2021,R,SARS CoV-2 N2,16133.33,0330.MUD123-2,2693.17,11441,Composite,NA,
MUD No. 123,MUD#123,3/30/2021,R,SARS CoV-2 N1,19800,0330.MUD123-2,2918.88,11441,Composite,NA,
